# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2021-07-01
#
# GRDC-No.:              1891500
# River:                 ZAMBEZI RIVER
# Station:               MATUNDO-CAIS (58316087)
# Country:               MZ
# Latitude (DD):       -16.15
# Longitude (DD):      33.591667
# Catchment area (km²):      940000.0
# Altitude (m ASL):        117.0
# Next downstream station:      -
# Remarks:               
# Owner of original data: Initial dataset collected in the framework of the First GARP Global Experiment (FGGE)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1960-10 - 1990-04
# No. of years:          31
# Last update:           2018-05-25
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 10804
# DATA
YYYY-MM-DD;hh:mm; Value
1961-03-16;--:--;   3902.000
1961-03-17;--:--;   3961.000
1961-03-18;--:--;   3802.000
1961-03-19;--:--;   3844.000
1961-03-20;--:--;   3928.000
1961-03-21;--:--;   3961.000
1961-03-22;--:--;   3624.000
1961-03-23;--:--;   3358.000
1961-03-24;--:--;   3308.000
1961-03-25;--:--;   3320.000
1961-03-26;--:--;   3155.000
1961-03-27;--:--;   3275.000
1961-03-28;--:--;   3545.000
1961-03-29;--:--;   3435.000
1961-03-30;--:--;   3267.000
1961-03-31;--:--;   3096.000
1961-04-01;--:--;   2995.000
1961-04-02;--:--;   2924.000
1961-04-03;--:--;   2792.000
1961-04-04;--:--;   2634.000
1961-04-05;--:--;   2651.000
1961-04-06;--:--;   2578.000
1961-04-07;--:--;   2456.000
1961-04-08;--:--;   2381.000
1961-04-09;--:--;   2186.000
1961-04-10;--:--;   2127.000
1961-04-11;--:--;   2116.000
1961-04-12;--:--;   2061.000
1961-04-13;--:--;   2036.000
1961-04-14;--:--;   2058.000
1961-04-15;--:--;   1978.000
1961-04-16;--:--;   1946.000
1961-04-17;--:--;   1918.000
1961-04-18;--:--;   1897.000
1961-04-19;--:--;   1838.000
1961-04-20;--:--;   1785.000
1961-04-21;--:--;   1733.000
1961-04-22;--:--;   1664.000
1961-04-23;--:--;   1636.000
1961-04-24;--:--;   1622.000
1961-04-25;--:--;   1592.000
1961-04-26;--:--;   1558.000
1961-04-27;--:--;   1520.000
1961-04-28;--:--;   1505.000
1961-04-29;--:--;   1487.000
1961-04-30;--:--;   1470.000
1961-05-01;--:--;   1477.000
1961-05-02;--:--;   1459.000
1961-05-03;--:--;   1449.000
1961-05-04;--:--;   1442.000
1961-05-05;--:--;   1426.000
1961-05-06;--:--;   1399.000
1961-05-07;--:--;   1358.000
1961-05-08;--:--;   1336.000
1961-05-09;--:--;   1339.000
1961-05-10;--:--;   1336.000
1961-05-11;--:--;   1328.000
1961-05-12;--:--;   1323.000
1961-05-13;--:--;   1310.000
1961-05-14;--:--;   1293.000
1961-05-15;--:--;   1280.000
1961-05-16;--:--;   1275.000
1961-05-17;--:--;   1271.000
1961-05-18;--:--;   1271.000
1961-05-19;--:--;   1267.000
1961-05-20;--:--;   1246.000
1961-05-21;--:--;   1225.000
1961-05-22;--:--;   1229.000
1961-05-23;--:--;   1227.000
1961-05-24;--:--;   1220.000
1961-05-25;--:--;   1216.000
1961-05-26;--:--;   1208.000
1961-05-27;--:--;   1199.000
1961-05-28;--:--;   1196.000
1961-05-29;--:--;   1208.000
1961-05-30;--:--;   1216.000
1961-05-31;--:--;   1208.000
1961-06-01;--:--;   1204.000
1961-06-02;--:--;   1204.000
